date,county,num_alc_accidents
2017-03-12,johnson,1
2017-03-12,jones,1
2017-03-12,lee,2
2017-03-12,linn,6
2017-03-12,lyon,1
2017-03-12,mahaska,1
2017-03-12,marion,1
2017-03-12,muscatine,3
2017-03-12,osceola,1
2017-03-12,page,1
2017-03-12,plymouth,1
2017-03-12,polk,13
2017-03-12,pottawattamie,2
2017-03-12,scott,7
2017-03-12,story,1
2017-03-12,wapello,4
2017-03-12,warren,1
2017-03-12,wayne,1
2017-03-12,webster,1
2017-03-12,winneshiek,1
2017-03-12,woodbury,3
2017-03-26,black hawk,4
2017-03-26,boone,2
2017-03-26,buena vista,1
2017-03-26,butler,1
2017-03-26,cerro gordo,4
2017-03-26,cherokee,1
2017-03-26,chickasaw,1
2017-03-26,crawford,1
2017-03-26,dubuque,2
2017-03-26,fayette,1
2017-03-26,guthrie,1
2017-03-26,henry,2
2017-03-26,iowa,1
2017-03-26,jasper,2
2017-03-26,jefferson,1
2017-03-26,johnson,4
2017-03-26,kossuth,1
2017-03-26,lee,1
2017-03-26,linn,5
2017-03-26,marshall,1
2017-03-26,muscatine,3
2017-03-26,obrien,1
2017-03-26,plymouth,2
2017-03-26,polk,14
2017-03-26,pottawattamie,6
2017-03-26,scott,5
2017-03-26,shelby,1
2017-03-26,story,2
2017-03-26,union,1
2017-03-26,van buren,1
2017-03-26,wapello,2
2017-03-26,warren,3
2017-03-26,washington,1
2017-03-26,webster,3
2017-03-26,woodbury,4
2017-03-26,wright,1
2017-04-09,allamakee,3
2017-04-09,appanoose,1
2017-04-09,black hawk,6
2017-04-09,boone,2
2017-04-09,buchanan,2
2017-04-09,carroll,1
2017-04-09,cass,1
2017-04-09,cerro gordo,2
2017-04-09,chickasaw,1
2017-04-09,clayton,1
2017-04-09,clinton,2
2017-04-09,crawford,2
2017-04-09,des moines,1
2017-04-09,dubuque,2
2017-04-09,fayette,1
2017-04-09,fremont,1
2017-04-09,humboldt,1
2017-04-09,ida,1
2017-04-09,jackson,1
2017-04-09,jasper,3
2017-04-09,johnson,5
2017-04-09,lee,1
2017-04-09,linn,6
2017-04-09,lyon,2
2017-04-09,marion,3
2017-04-09,marshall,2
2017-04-09,monona,1
2017-04-09,muscatine,1
2017-04-09,plymouth,1
2017-04-09,polk,11
2017-04-09,pottawattamie,5
2017-04-09,scott,3
2017-04-09,sioux,1
2017-04-09,story,3
2017-04-09,woodbury,1
2017-04-23,adair,1
2017-04-23,black hawk,5
2017-04-23,boone,1
2017-04-23,buchanan,1
2017-04-23,buena vista,1
2017-04-23,cerro gordo,1
2017-04-23,cherokee,2
2017-04-23,clarke,1
2017-04-23,clinton,1
2017-04-23,crawford,1
2017-04-23,des moines,1
2017-04-23,dickinson,1
2017-04-23,dubuque,5
2017-04-23,guthrie,1
2017-04-23,iowa,1
2017-04-23,jasper,1
2017-04-23,johnson,3
2017-04-23,kossuth,1
2017-04-23,linn,3
2017-04-23,louisa,1
2017-04-23,marion,1
2017-04-23,marshall,5
2017-04-23,mills,1
2017-04-23,muscatine,2
2017-04-23,palo alto,1
2017-04-23,polk,11
2017-04-23,pottawattamie,5
2017-04-23,scott,2
2017-04-23,story,2
2017-04-23,van buren,1
2017-04-23,wapello,2
2017-04-23,warren,2
2017-04-23,washington,1
2017-04-23,webster,1
2017-04-23,woodbury,4
2017-05-07,allamakee,1
2017-05-07,appanoose,1
2017-05-07,black hawk,1
2017-05-07,boone,2
2017-05-07,bremer,3
2017-05-07,cass,2
2017-05-07,cedar,1
2017-05-07,cerro gordo,2
2017-05-07,dallas,2
2017-05-07,des moines,3
2017-05-07,dubuque,7
2017-05-07,floyd,1
2017-05-07,guthrie,1
2017-05-07,harrison,1
2017-05-07,humboldt,1
2017-05-07,johnson,3
2017-05-07,lee,2
2017-05-07,linn,3
2017-05-07,madison,1
2017-05-07,mahaska,1
2017-05-07,marion,2
2017-05-07,marshall,1
2017-05-07,mills,1
2017-05-07,mitchell,1
2017-05-07,montgomery,1
2017-05-07,obrien,1
2017-05-07,polk,15
2017-05-07,pottawattamie,5
2017-05-07,scott,8
2017-05-07,sioux,1
2017-05-07,story,1
2017-05-07,wapello,2
2017-05-07,washington,1
2017-05-07,webster,1
2017-05-07,woodbury,4
2017-05-07,worth,1
2017-05-21,black hawk,2
2017-05-21,buchanan,1
2017-05-21,buena vista,1
2017-05-21,calhoun,1
2017-05-21,cass,1
2017-05-21,cedar,2
2017-05-21,cherokee,2
2017-05-21,crawford,1
2017-05-21,dallas,3
2017-05-21,des moines,2
2017-05-21,dickinson,1
2017-05-21,dubuque,3
2017-05-21,harrison,1
2017-05-21,henry,3
2017-05-21,johnson,4
2017-05-21,jones,2
2017-05-21,keokuk,1
2017-05-21,lee,1
2017-05-21,linn,9
2017-05-21,madison,1
2017-05-21,mahaska,1
2017-05-21,marion,1
2017-05-21,marshall,3
2017-05-21,monona,1
2017-05-21,muscatine,3
2017-05-21,palo alto,1
2017-05-21,polk,16
2017-05-21,pottawattamie,2
2017-05-21,scott,9
2017-05-21,sioux,1
2017-05-21,union,2
2017-05-21,wapello,3
2017-05-21,warren,2
2017-05-21,woodbury,4
2017-05-21,wright,1
2017-06-04,black hawk,2
2017-06-04,carroll,1
2017-06-04,cerro gordo,5
2017-06-04,chickasaw,1
2017-06-04,clay,4
2017-06-04,crawford,1
2017-06-04,dallas,1
2017-06-04,decatur,1
2017-06-04,des moines,4
2017-06-04,dubuque,1
2017-06-04,hardin,1
2017-06-04,harrison,3
2017-06-04,henry,1
2017-06-04,ida,1
2017-06-04,jackson,1
2017-06-04,jasper,2
2017-06-04,johnson,5
2017-06-04,lee,1
2017-06-04,linn,5
2017-06-04,marshall,1
2017-06-04,mills,1
2017-06-04,palo alto,1
2017-06-04,plymouth,1
2017-06-04,pocahontas,1
2017-06-04,polk,12
2017-06-04,pottawattamie,8
2017-06-04,ringgold,1
2017-06-04,scott,5
2017-06-04,shelby,1
2017-06-04,sioux,2
2017-06-04,story,3
2017-06-04,tama,1
2017-06-04,warren,1
2017-06-04,washington,1
2017-06-04,webster,2
2017-06-04,woodbury,3
2017-06-18,black hawk,3
2017-06-18,buchanan,2
2017-06-18,buena vista,1
2017-06-18,cerro gordo,1
2017-06-18,dallas,2
2017-06-18,dubuque,2
2017-06-18,fayette,1
2017-06-18,fremont,1
2017-06-18,grundy,1
2017-06-18,hancock,1
2017-06-18,hardin,1
2017-06-18,ida,1
2017-06-18,iowa,1
2017-06-18,jasper,1
2017-06-18,johnson,1
2017-06-18,lee,1
2017-06-18,linn,4
2017-06-18,mahaska,1
2017-06-18,marion,2
2017-06-18,marshall,2
2017-06-18,muscatine,2
2017-06-18,osceola,1
2017-06-18,polk,10
2017-06-18,pottawattamie,5
2017-06-18,scott,5
2017-06-18,shelby,1
2017-06-18,story,1
2017-06-18,wapello,1
2017-06-18,winnebago,1
2017-06-18,winneshiek,2
2017-06-18,woodbury,5
2017-07-02,adams,1
2017-07-02,black hawk,3
2017-07-02,bremer,1
2017-07-02,buchanan,2
2017-07-02,cerro gordo,1
2017-07-02,cherokee,1
2017-07-02,clarke,1
2017-07-02,clay,2
2017-07-02,clayton,1
2017-07-02,clinton,2
2017-07-02,delaware,1
2017-07-02,dubuque,4
2017-07-02,emmet,1
2017-07-02,fayette,1
2017-07-02,hamilton,1
2017-07-02,hardin,1
2017-07-02,harrison,2
2017-07-02,jasper,2
2017-07-02,linn,7
2017-07-02,lucas,1
2017-07-02,lyon,1
2017-07-02,marshall,1
2017-07-02,mitchell,1
2017-07-02,muscatine,1
2017-07-02,osceola,1
2017-07-02,polk,11
2017-07-02,pottawattamie,2
2017-07-02,sac,1
2017-07-02,scott,6
2017-07-02,story,2
2017-07-02,wapello,1
2017-07-02,warren,1
2017-07-02,webster,1
2017-07-02,winnebago,1
2017-07-02,winneshiek,2
2017-07-02,woodbury,3
2017-07-16,benton,1
2017-07-16,black hawk,3
2017-07-16,bremer,1
2017-07-16,cass,1
2017-07-16,cedar,1
2017-07-16,chickasaw,1
2017-07-16,clayton,1
2017-07-16,clinton,1
2017-07-16,dallas,1
2017-07-16,davis,1
2017-07-16,dubuque,3
2017-07-16,hamilton,2
2017-07-16,hardin,2
2017-07-16,iowa,2
2017-07-16,johnson,4
2017-07-16,jones,1
2017-07-16,lee,1
2017-07-16,linn,2
2017-07-16,lucas,1
2017-07-16,marshall,1
2017-07-16,mills,1
2017-07-16,monona,1
2017-07-16,montgomery,1
2017-07-16,page,1
2017-07-16,palo alto,2
2017-07-16,polk,21
2017-07-16,pottawattamie,2
2017-07-16,sac,1
2017-07-16,scott,5
2017-07-16,story,3
2017-07-16,tama,1
2017-07-16,van buren,1
2017-07-16,wapello,1
2017-07-16,wayne,1
2017-07-16,webster,1
2017-07-16,winneshiek,1
2017-07-16,woodbury,2
2017-07-30,black hawk,3
2017-07-30,carroll,1
2017-07-30,cass,1
2017-07-30,cedar,2
2017-07-30,cerro gordo,2
2017-07-30,clinton,2
2017-07-30,crawford,2
2017-07-30,dallas,2
2017-07-30,decatur,1
2017-07-30,des moines,3
2017-07-30,dickinson,1
2017-07-30,dubuque,3
2017-07-30,fremont,1
2017-07-30,guthrie,2
2017-07-30,jasper,1
2017-07-30,jefferson,1
2017-07-30,johnson,2
2017-07-30,jones,1
2017-07-30,lee,3
2017-07-30,linn,3
2017-07-30,lyon,2
2017-07-30,madison,2
2017-07-30,marshall,1
2017-07-30,mills,1
2017-07-30,monona,2
2017-07-30,muscatine,1
2017-07-30,polk,10
2017-07-30,pottawattamie,5
2017-07-30,scott,5
2017-07-30,shelby,1
2017-07-30,tama,1
2017-07-30,wapello,1
2017-07-30,warren,2
2017-07-30,winnebago,1
2017-07-30,woodbury,8
2017-08-13,benton,1
2017-08-13,black hawk,1
2017-08-13,buena vista,1
2017-08-13,cedar,1
2017-08-13,cerro gordo,2
2017-08-13,clay,1
2017-08-13,des moines,2
2017-08-13,dubuque,3
2017-08-13,floyd,1
2017-08-13,fremont,2
2017-08-13,grundy,1
2017-08-13,hamilton,2
2017-08-13,hardin,1
2017-08-13,humboldt,1
2017-08-13,ida,1
2017-08-13,jackson,2
2017-08-13,jefferson,1
2017-08-13,johnson,4
2017-08-13,jones,3
2017-08-13,lee,1
2017-08-13,linn,4
2017-08-13,lyon,1
2017-08-13,madison,1
2017-08-13,muscatine,2
2017-08-13,palo alto,1
2017-08-13,polk,11
2017-08-13,pottawattamie,1
2017-08-13,poweshiek,1
2017-08-13,scott,4
2017-08-13,story,4
2017-08-13,tama,1
2017-08-13,wapello,1
2017-08-13,washington,1
2017-08-13,woodbury,6
2017-08-13,worth,1
2017-08-27,allamakee,1
2017-08-27,appanoose,1
2017-08-27,audubon,1
2017-08-27,benton,1
2017-08-27,black hawk,2
2017-08-27,boone,1
2017-08-27,buchanan,1
2017-08-27,calhoun,1
2017-08-27,cerro gordo,3
2017-08-27,clay,1
2017-08-27,des moines,1
2017-08-27,dickinson,1
2017-08-27,dubuque,5
2017-08-27,fayette,1
2017-08-27,floyd,1
2017-08-27,franklin,1
2017-08-27,hancock,1
2017-08-27,hardin,2
2017-08-27,harrison,1
2017-08-27,iowa,1
2017-08-27,jackson,1
2017-08-27,jasper,3
2017-08-27,johnson,3
2017-08-27,kossuth,1
2017-08-27,linn,3
2017-08-27,louisa,1
2017-08-27,marion,2
2017-08-27,marshall,2
2017-08-27,mills,2
2017-08-27,mitchell,1
2017-08-27,monroe,1
2017-08-27,polk,15
2017-08-27,pottawattamie,3
2017-08-27,poweshiek,1
2017-08-27,scott,8
2017-08-27,shelby,1
2017-08-27,story,1
2017-08-27,tama,1
2017-08-27,washington,1
2017-08-27,webster,3
2017-08-27,winneshiek,2
2017-08-27,woodbury,8
2017-08-27,wright,1
2017-09-10,audubon,1
2017-09-10,benton,2
2017-09-10,black hawk,1
2017-09-10,bremer,1
2017-09-10,butler,1
2017-09-10,carroll,1
2017-09-10,cass,2
2017-09-10,cedar,1
2017-09-10,cherokee,1
2017-09-10,chickasaw,1
2017-09-10,clinton,1
2017-09-10,delaware,1
2017-09-10,des moines,2
2017-09-10,dickinson,1
2017-09-10,dubuque,3
2017-09-10,fayette,1
2017-09-10,floyd,1
2017-09-10,grundy,1
2017-09-10,hamilton,2
2017-09-10,hancock,1
2017-09-10,hardin,1
2017-09-10,henry,1
2017-09-10,howard,1
2017-09-10,johnson,2
2017-09-10,linn,4
2017-09-10,lyon,1
2017-09-10,marshall,3
2017-09-10,montgomery,2
2017-09-10,muscatine,1
2017-09-10,obrien,2
2017-09-10,palo alto,1
2017-09-10,polk,7
2017-09-10,pottawattamie,1
2017-09-10,scott,5
2017-09-10,story,4
2017-09-10,van buren,1
2017-09-10,wapello,2
2017-09-10,warren,2
2017-09-10,webster,3
2017-09-10,woodbury,5
2017-09-10,worth,1
2017-09-24,adair,1
2017-09-24,black hawk,4
2017-09-24,boone,1
2017-09-24,carroll,1
2017-09-24,clay,1
2017-09-24,clayton,1
2017-09-24,clinton,3
2017-09-24,dallas,1
2017-09-24,des moines,1
2017-09-24,dubuque,4
2017-09-24,floyd,1
2017-09-24,greene,1
2017-09-24,guthrie,1
2017-09-24,humboldt,3
2017-09-24,iowa,2
2017-09-24,jasper,2
2017-09-24,johnson,1
2017-09-24,jones,1
2017-09-24,keokuk,1
2017-09-24,kossuth,1
2017-09-24,lee,1
2017-09-24,linn,4
2017-09-24,louisa,2
2017-09-24,madison,1
2017-09-24,mahaska,1
2017-09-24,marion,1
2017-09-24,marshall,2
2017-09-24,mills,1
2017-09-24,monona,1
2017-09-24,muscatine,3
2017-09-24,polk,13
2017-09-24,pottawattamie,7
2017-09-24,sac,1
2017-09-24,scott,3
2017-09-24,sioux,1
2017-09-24,story,1
2017-09-24,wapello,1
2017-09-24,wayne,1
2017-09-24,webster,2
2017-09-24,winneshiek,2
2017-09-24,woodbury,8
2017-10-08,black hawk,2
2017-10-08,boone,1
2017-10-08,cass,1
2017-10-08,clarke,1
2017-10-08,clay,1
2017-10-08,clayton,1
2017-10-08,clinton,1
2017-10-08,crawford,1
2017-10-08,dallas,4
2017-10-08,delaware,1
2017-10-08,des moines,1
2017-10-08,dubuque,1
2017-10-08,fremont,1
2017-10-08,guthrie,1
2017-10-08,hardin,1
2017-10-08,harrison,3
2017-10-08,henry,1
2017-10-08,humboldt,1
2017-10-08,iowa,1
2017-10-08,jefferson,1
2017-10-08,johnson,3
2017-10-08,lee,2
2017-10-08,linn,6
2017-10-08,lucas,1
2017-10-08,marion,1
2017-10-08,marshall,1
2017-10-08,mills,2
2017-10-08,monona,1
2017-10-08,muscatine,1
2017-10-08,osceola,1
2017-10-08,polk,16
2017-10-08,pottawattamie,3
2017-10-08,scott,6
2017-10-08,story,5
2017-10-08,tama,1
2017-10-08,wapello,2
2017-10-08,webster,1
2017-10-08,woodbury,9
2017-10-22,allamakee,1
2017-10-22,black hawk,3
2017-10-22,boone,2
2017-10-22,buena vista,2
2017-10-22,butler,1
2017-10-22,carroll,1
2017-10-22,cass,1
2017-10-22,cerro gordo,2
2017-10-22,clinton,2
2017-10-22,crawford,1
2017-10-22,dallas,3
2017-10-22,delaware,2
2017-10-22,des moines,1
2017-10-22,dubuque,3
2017-10-22,emmet,1
2017-10-22,fayette,1
2017-10-22,greene,1
2017-10-22,guthrie,2
2017-10-22,hamilton,2
2017-10-22,hancock,1
2017-10-22,harrison,1
2017-10-22,henry,2
2017-10-22,johnson,3
2017-10-22,keokuk,1
2017-10-22,kossuth,1
2017-10-22,linn,5
2017-10-22,muscatine,2
2017-10-22,polk,16
2017-10-22,pottawattamie,3
2017-10-22,poweshiek,2
2017-10-22,scott,9
2017-10-22,story,1
2017-10-22,van buren,1
2017-10-22,wapello,2
2017-10-22,warren,1
2017-10-22,washington,1
2017-10-22,wayne,1
2017-10-22,webster,1
2017-10-22,winneshiek,1
2017-10-22,woodbury,1
2017-11-05,adair,1
2017-11-05,black hawk,2
2017-11-05,bremer,1
2017-11-05,buena vista,3
2017-11-05,cerro gordo,3
2017-11-05,chickasaw,1
2017-11-05,clarke,1
2017-11-05,clayton,1
2017-11-05,clinton,1
2017-11-05,crawford,2
2017-11-05,dallas,2
2017-11-05,dubuque,2
2017-11-05,fayette,1
2017-11-05,floyd,1
2017-11-05,henry,1
2017-11-05,jackson,2
2017-11-05,johnson,5
2017-11-05,lee,1
2017-11-05,linn,4
2017-11-05,madison,1
2017-11-05,marshall,3
2017-11-05,mills,1
2017-11-05,mitchell,1
2017-11-05,monona,1
2017-11-05,muscatine,8
2017-11-05,osceola,1
2017-11-05,plymouth,1
2017-11-05,polk,18
2017-11-05,pottawattamie,7
2017-11-05,scott,5
2017-11-05,story,3
2017-11-05,tama,2
2017-11-05,webster,4
2017-11-05,winneshiek,3
2017-11-05,woodbury,4
2017-11-19,black hawk,2
2017-11-19,cass,1
2017-11-19,cedar,1
2017-11-19,cerro gordo,5
2017-11-19,cherokee,1
2017-11-19,chickasaw,1
2017-11-19,clinton,3
2017-11-19,dallas,4
2017-11-19,des moines,6
2017-11-19,dickinson,2
2017-11-19,dubuque,4
2017-11-19,emmet,1
2017-11-19,fremont,1
2017-11-19,hamilton,1
2017-11-19,hardin,2
2017-11-19,harrison,3
2017-11-19,henry,2
2017-11-19,howard,1
2017-11-19,jasper,2
2017-11-19,johnson,3
2017-11-19,kossuth,1
2017-11-19,lee,1
2017-11-19,linn,4
2017-11-19,marshall,1
2017-11-19,mills,1
2017-11-19,obrien,1
2017-11-19,page,1
2017-11-19,palo alto,1
2017-11-19,plymouth,1
2017-11-19,polk,18
2017-11-19,pottawattamie,4
2017-11-19,sac,1
2017-11-19,scott,2
2017-11-19,story,3
2017-11-19,taylor,1
2017-11-19,wapello,1
2017-11-19,webster,2
2017-11-19,winneshiek,1
2017-11-19,woodbury,4
2017-12-03,black hawk,3
2017-12-03,boone,1
2017-12-03,buchanan,1
2017-12-03,carroll,1
2017-12-03,cerro gordo,1
2017-12-03,clarke,2
2017-12-03,clinton,4
2017-12-03,dallas,3
2017-12-03,des moines,1
2017-12-03,dubuque,3
2017-12-03,franklin,3
2017-12-03,fremont,2
2017-12-03,hancock,2
2017-12-03,harrison,1
2017-12-03,henry,2
2017-12-03,humboldt,1
2017-12-03,jefferson,1
2017-12-03,johnson,3
2017-12-03,jones,1
2017-12-03,lee,2
2017-12-03,linn,7
2017-12-03,lyon,1
2017-12-03,muscatine,7
2017-12-03,palo alto,1
2017-12-03,polk,14
2017-12-03,pottawattamie,2
2017-12-03,scott,3
2017-12-03,sioux,1
2017-12-03,union,1
2017-12-03,washington,1
2017-12-03,webster,2
2017-12-03,woodbury,3
2017-12-17,benton,1
2017-12-17,black hawk,6
2017-12-17,calhoun,1
2017-12-17,cass,1
2017-12-17,cerro gordo,5
2017-12-17,clay,1
2017-12-17,clinton,1
2017-12-17,dallas,3
2017-12-17,des moines,1
2017-12-17,dubuque,5
2017-12-17,emmet,2
2017-12-17,floyd,1
2017-12-17,franklin,1
2017-12-17,fremont,2
2017-12-17,hancock,1
2017-12-17,henry,1
2017-12-17,humboldt,1
2017-12-17,ida,1
2017-12-17,jefferson,1
2017-12-17,johnson,5
2017-12-17,lee,2
2017-12-17,linn,3
2017-12-17,marion,1
2017-12-17,monona,1
2017-12-17,muscatine,2
2017-12-17,osceola,1
2017-12-17,plymouth,1
2017-12-17,polk,7
2017-12-17,pottawattamie,3
2017-12-17,poweshiek,1
2017-12-17,sac,1
2017-12-17,scott,4
2017-12-17,story,1
2017-12-17,tama,2
2017-12-17,woodbury,1
2017-12-17,worth,1
2017-12-31,audubon,1
2017-12-31,black hawk,2
2017-12-31,buchanan,2
2017-12-31,buena vista,1
2017-12-31,cass,1
2017-12-31,cedar,2
2017-12-31,cerro gordo,2
2017-12-31,clay,1
2017-12-31,clayton,1
2017-12-31,clinton,2
2017-12-31,des moines,2
2017-12-31,dickinson,3
2017-12-31,dubuque,2
2017-12-31,fayette,1
2017-12-31,harrison,1
2017-12-31,jefferson,2
2017-12-31,johnson,2
2017-12-31,linn,3
2017-12-31,mahaska,1
2017-12-31,marion,4
2017-12-31,marshall,1
2017-12-31,mills,1
2017-12-31,montgomery,1
2017-12-31,muscatine,2
2017-12-31,plymouth,1
2017-12-31,polk,10
2017-12-31,pottawattamie,5
2017-12-31,ringgold,1
2017-12-31,sac,1
2017-12-31,scott,5
2017-12-31,story,3
2017-12-31,wapello,2
2017-12-31,warren,1
2017-12-31,webster,1
2017-12-31,winneshiek,1
2017-12-31,woodbury,5
2018-01-14,adams,1
2018-01-14,buena vista,4
2018-01-14,carroll,1
2018-01-14,cass,1
2018-01-14,cerro gordo,1
2018-01-14,chickasaw,1
2018-01-14,clay,1
2018-01-14,dallas,4
2018-01-14,delaware,1
2018-01-14,dickinson,1
2018-01-14,dubuque,2
2018-01-14,jasper,1
2018-01-14,johnson,2
2018-01-14,linn,7
2018-01-14,marshall,2
2018-01-14,mitchell,1
2018-01-14,polk,20
2018-01-14,pottawattamie,4
2018-01-14,poweshiek,1
2018-01-14,scott,9
2018-01-14,story,1
2018-01-14,tama,1
2018-01-14,van buren,1
2018-01-14,wapello,1
2018-01-14,warren,1
2018-01-14,webster,3
2018-01-14,woodbury,6
2018-01-28,benton,1
2018-01-28,butler,1
2018-01-28,cerro gordo,1
2018-01-28,clinton,3
2018-01-28,davis,1
2018-01-28,des moines,1
2018-01-28,dubuque,3
2018-01-28,fayette,1
2018-01-28,fremont,1
2018-01-28,iowa,1
2018-01-28,johnson,8
2018-01-28,jones,1
2018-01-28,linn,7
2018-01-28,madison,1
2018-01-28,mitchell,1
2018-01-28,monroe,1
2018-01-28,polk,13
2018-01-28,pottawattamie,3
2018-01-28,scott,3
2018-01-28,story,4
2018-01-28,tama,1
2018-01-28,wapello,3
2018-01-28,warren,2
2018-01-28,webster,2
2018-01-28,woodbury,5
2018-01-28,worth,1
2018-01-28,wright,1
2018-02-11,appanoose,1
2018-02-11,black hawk,3
2018-02-11,boone,1
2018-02-11,bremer,1
2018-02-11,buchanan,1
2018-02-11,cerro gordo,1
2018-02-11,cherokee,1
2018-02-11,clinton,1
2018-02-11,dallas,1
2018-02-11,delaware,1
2018-02-11,des moines,3
2018-02-11,dickinson,2
2018-02-11,dubuque,6
2018-02-11,floyd,1
2018-02-11,howard,1
2018-02-11,iowa,1
2018-02-11,jackson,1
2018-02-11,johnson,7
2018-02-11,linn,6
2018-02-11,mahaska,1
2018-02-11,marshall,2
2018-02-11,mills,1
2018-02-11,monroe,1
2018-02-11,muscatine,1
2018-02-11,page,1
2018-02-11,polk,12
2018-02-11,pottawattamie,3
2018-02-11,scott,9
2018-02-11,story,2
2018-02-11,tama,1
2018-02-11,taylor,1
2018-02-11,wapello,2
2018-02-11,warren,1
2018-02-11,webster,2
2018-02-11,winneshiek,2
2018-02-11,woodbury,3
2018-02-25,black hawk,2
2018-02-25,buchanan,1
2018-02-25,cerro gordo,2
2018-02-25,cherokee,1
2018-02-25,clayton,2
2018-02-25,clinton,1
2018-02-25,dallas,1
2018-02-25,des moines,2
2018-02-25,dubuque,4
2018-02-25,fayette,1
2018-02-25,franklin,1
2018-02-25,hamilton,1
2018-02-25,hardin,1
2018-02-25,henry,2
2018-02-25,jackson,2
2018-02-25,jasper,1
2018-02-25,johnson,6
2018-02-25,linn,6
2018-02-25,lyon,1
2018-02-25,marshall,1
2018-02-25,monona,1
2018-02-25,muscatine,1
2018-02-25,osceola,1
2018-02-25,plymouth,1
2018-02-25,polk,10
2018-02-25,pottawattamie,4
2018-02-25,scott,3
2018-02-25,sioux,1
2018-02-25,story,1
2018-02-25,tama,1
2018-02-25,union,1
2018-02-25,wapello,1
2018-02-25,warren,1
2018-02-25,wayne,1
2018-02-25,webster,2
2018-02-25,woodbury,4
2018-03-11,adair,1
2018-03-11,black hawk,4
2018-03-11,boone,1
2018-03-11,buchanan,2
2018-03-11,cerro gordo,2
2018-03-11,clinton,1
2018-03-11,crawford,1
2018-03-11,dallas,4
2018-03-11,des moines,2
2018-03-11,dubuque,2
2018-03-11,fremont,2
2018-03-11,hancock,1
2018-03-11,hardin,1
2018-03-11,henry,1
2018-03-11,howard,1
2018-03-11,johnson,1
2018-03-11,linn,5
2018-03-11,mahaska,1
2018-03-11,marion,1
2018-03-11,marshall,1
2018-03-11,muscatine,1
2018-03-11,obrien,1
2018-03-11,polk,21
2018-03-11,pottawattamie,1
2018-03-11,scott,5
2018-03-11,shelby,1
2018-03-11,wapello,1
2018-03-11,webster,3
2018-03-11,woodbury,4
2018-03-11,wright,1
2018-03-25,adams,1
2018-03-25,benton,1
2018-03-25,black hawk,2
2018-03-25,buena vista,1
2018-03-25,calhoun,1
2018-03-25,clarke,1
2018-03-25,clayton,1
2018-03-25,clinton,1
2018-03-25,crawford,1
2018-03-25,dallas,1
2018-03-25,dubuque,2
2018-03-25,grundy,1
2018-03-25,harrison,1
2018-03-25,johnson,5
2018-03-25,jones,1
2018-03-25,linn,4
2018-03-25,marshall,2
2018-03-25,mills,1
2018-03-25,muscatine,3
2018-03-25,plymouth,1
2018-03-25,polk,11
2018-03-25,poweshiek,1
2018-03-25,ringgold,1
2018-03-25,scott,5
2018-03-25,story,1
2018-03-25,union,1
2018-03-25,webster,1
2018-03-25,winneshiek,2
2018-03-25,woodbury,4
2018-03-25,wright,1
2018-04-08,adair,1
2018-04-08,allamakee,1
2018-04-08,benton,1
2018-04-08,black hawk,3
2018-04-08,calhoun,1
2018-04-08,carroll,1
2018-04-08,cass,1
2018-04-08,cedar,2
2018-04-08,cherokee,1
2018-04-08,clinton,2
2018-04-08,dallas,1
2018-04-08,delaware,1
2018-04-08,des moines,1
2018-04-08,dubuque,3
2018-04-08,emmet,2
2018-04-08,fremont,1
2018-04-08,harrison,1
2018-04-08,humboldt,1
2018-04-08,johnson,1
2018-04-08,lee,1
2018-04-08,linn,2
2018-04-08,lyon,1
2018-04-08,mahaska,1
2018-04-08,marion,2
2018-04-08,marshall,1
2018-04-08,mills,1
2018-04-08,muscatine,1
2018-04-08,obrien,1
2018-04-08,polk,11
2018-04-08,pottawattamie,1
2018-04-08,scott,1
2018-04-08,shelby,1
2018-04-08,sioux,2
2018-04-08,tama,1
2018-04-08,woodbury,1
2018-04-22,benton,1
2018-04-22,black hawk,3
2018-04-22,cass,1
2018-04-22,cerro gordo,1
2018-04-22,clay,1
2018-04-22,clinton,3
2018-04-22,dallas,1
2018-04-22,des moines,4
2018-04-22,dubuque,1
2018-04-22,floyd,1
2018-04-22,guthrie,1
2018-04-22,hamilton,1
2018-04-22,henry,1
2018-04-22,howard,1
2018-04-22,jackson,1
2018-04-22,jefferson,1
2018-04-22,johnson,2
2018-04-22,linn,3
2018-04-22,marshall,2
2018-04-22,mills,3
2018-04-22,plymouth,1
2018-04-22,polk,12
2018-04-22,pottawattamie,8
2018-04-22,poweshiek,2
2018-04-22,scott,2
2018-04-22,van buren,1
2018-04-22,washington,1
2018-04-22,webster,1
2018-04-22,woodbury,3
2018-05-06,appanoose,1
2018-05-06,black hawk,1
2018-05-06,cerro gordo,2
2018-05-06,clinton,2
2018-05-06,dallas,1
2018-05-06,dickinson,1
2018-05-06,dubuque,5
2018-05-06,franklin,1
2018-05-06,fremont,1
2018-05-06,humboldt,1
2018-05-06,iowa,1
2018-05-06,jefferson,1
2018-05-06,johnson,3
2018-05-06,lee,1
2018-05-06,linn,5
2018-05-06,marshall,1
2018-05-06,mills,3
2018-05-06,montgomery,2
2018-05-06,muscatine,1
2018-05-06,plymouth,2
2018-05-06,polk,7
2018-05-06,pottawattamie,4
2018-05-06,scott,2
2018-05-06,sioux,1
2018-05-06,story,1
2018-05-06,wapello,1
2018-05-06,warren,1
2018-05-06,webster,1
2018-05-06,winnebago,1
2018-05-06,woodbury,5
2018-05-20,benton,1
